,table_a,column_a,table_b,column_b,similarity,type,correct
7308,imdb_3,Creators,metacritic_3,_id,0.1153038442134857,textual,False
7309,metacritic_4,score,rotten_tomatoes_3,id,0.1152620092034339,numerical,False
7310,amazon_1,id,tmdb_2,subtext,0.115239068865776,textual,False
7311,rotten_tomatoes_4,certificate,tmdb_3,budget,0.1152325719594955,textual,False
7312,imdb_1,RatingValue,imdb_3,Creators,0.1152279153466224,textual,False
7313,imdb_4,genre,tmdb_3,title,0.1152061522006988,textual,False
7314,metacritic_3,starring,tmdb_2,name,0.1151919513940811,textual,False
7315,metacritic_3,starring,rotten_tomatoes_3,director,0.1151365414261818,textual,False
7316,metacritic_3,score,tmdb_3,_id,0.1151193231344223,numerical,False
7317,roger_ebert_1,pg_rating,tmdb_4,directors,0.115108884871006,textual,False
7318,imdb_1,Genre,walmart_1,name,0.11508309841156,textual,False
7319,imdb_3,Duration,metacritic_4,genre,0.1150737702846527,textual,False
7320,imdb_2,name,rotten_tomatoes_1,Director,0.1150207668542862,textual,False
7321,metacritic_1,Director,tmdb_1,actor(s),0.114966869354248,textual,False
7322,metacritic_4,genre,rotten_tomatoes_3,review3,0.1149656921625137,textual,False
7323,metacritic_4,name,tmdb_4,_id,0.1149568855762481,textual,False
7324,roger_ebert_1,actors,walmart_1,name,0.1149426102638244,textual,False
7325,imdb_3,ID,rotten_tomatoes_3,star5,0.1149160861968994,textual,False
7326,metacritic_4,_id,rotten_tomatoes_2,Duration,0.1149129047989845,textual,False
7327,metacritic_1,Runtime,rotten_tomatoes_2,Summary,0.1149066090583801,textual,False
7328,metacritic_1,Director,metacritic_3,runtime,0.1149055212736129,textual,False
7329,rotten_tomatoes_1,Cast,rotten_tomatoes_4,audience,0.1149036735296249,textual,False
7330,metacritic_2,summary,tmdb_3,language,0.1148951351642608,textual,False
7331,rotten_tomatoes_2,ContentRating,tmdb_1,writer(s),0.1148733720183372,textual,False
7332,imdb_3,Title,rotten_tomatoes_3,id,0.1148669049143791,textual,False
7333,imdb_4,year,tmdb_2,genres,0.1148519292473793,textual,False
7334,rotten_tomatoes_2,Year,walmart_1,name,0.1148487776517868,textual,False
7335,rotten_tomatoes_2,Creators,rotten_tomatoes_3,rotten_tomatoes,0.1148261055350303,textual,False
7336,metacritic_3,starring,tmdb_3,budget,0.1148233264684677,textual,False
7337,rotten_tomatoes_4,genre,tmdb_2,_id,0.1147745475172996,textual,False
7338,rotten_tomatoes_3,review4,tmdb_1,title,0.1147654056549072,textual,False
7339,metacritic_1,Metascore,metacritic_3,director,0.1147234141826629,textual,False
7340,rotten_tomatoes_1,Year,rotten_tomatoes_3,star4,0.1147223338484764,textual,False
7341,metacritic_4,score,roger_ebert_1,actors,0.1147126778960228,textual,False
7342,metacritic_1,_id,rotten_tomatoes_2,Duration,0.1146724000573158,textual,False
7343,metacritic_3,rating,rotten_tomatoes_1,Name,0.1146648824214935,textual,False
7344,rotten_tomatoes_2,Summary,tmdb_2,_id,0.1146090030670166,textual,False
7345,metacritic_4,_id,tmdb_4,runtime,0.1145796105265617,numerical,False
7346,imdb_1,Duration,rotten_tomatoes_1,Name,0.1145587936043739,textual,False
7347,imdb_4,year,tmdb_4,_id,0.1145265102386474,numerical,False
7348,amazon_1,id,metacritic_3,starring,0.1145170927047729,textual,False
7349,imdb_1,Description,imdb_3,Creators,0.1145078539848327,textual,False
7350,rotten_tomatoes_3,star3,tmdb_1,year,0.1144895628094673,textual,False
7351,metacritic_3,title,roger_ebert_1,genre,0.1144489869475364,textual,False
7352,rotten_tomatoes_1,Creator,tmdb_1,director(s),0.1144149601459503,textual,False
7353,rotten_tomatoes_1,Filming Locations,rotten_tomatoes_3,star6,0.114383727312088,textual,False
7354,tmdb_1,director(s),tmdb_4,movie,0.1143620237708091,textual,False
7355,metacritic_1,Genre,tmdb_3,runtime,0.1143562942743301,textual,False
7356,rotten_tomatoes_3,star2,tmdb_4,stars,0.1143539994955062,textual,True
7357,roger_ebert_1,duration,rotten_tomatoes_2,Director,0.1143223419785499,textual,False
7358,imdb_1,YearRange,tmdb_2,stars,0.114316239953041,textual,False
7359,imdb_3,ContentRating,walmart_1,genre,0.1142974197864532,textual,False
7360,metacritic_3,id,walmart_1,_id,0.114290066063404,numerical,True
7361,imdb_3,Summary,imdb_4,directors,0.1142519116401672,textual,False
7362,rotten_tomatoes_3,review1,tmdb_3,directors,0.1142333894968032,textual,False
7363,amazon_1,cost,metacritic_3,director,0.1142302453517913,textual,False
7364,amazon_1,star,tmdb_2,duration,0.1142285391688346,textual,False
7365,imdb_3,Year,tmdb_3,id,0.1142232716083526,textual,False
7366,roger_ebert_1,duration,tmdb_4,_id,0.114178717136383,textual,False
7367,imdb_3,Title,tmdb_3,writers,0.1141397356986999,textual,False
7368,rotten_tomatoes_3,year,tmdb_3,id,0.1141347363591194,numerical,False
7369,tmdb_2,name,tmdb_3,revenue,0.1141090393066406,textual,False
7370,imdb_3,Director,metacritic_1,_id,0.1141087040305137,textual,False
7371,metacritic_3,title,tmdb_3,year,0.1140985786914825,textual,False
7372,tmdb_2,name,walmart_1,_id,0.1140692681074142,textual,False
7373,imdb_3,Title,rotten_tomatoes_1,Id,0.1140686050057411,textual,False
7374,metacritic_3,director,tmdb_4,runtime,0.1140657067298889,textual,False
7375,metacritic_3,languages,rotten_tomatoes_3,rotten_tomatoes,0.1140629723668098,textual,False
7376,imdb_1,YearRange,rotten_tomatoes_3,rotten_tomatoes,0.1140195578336715,textual,False
7377,metacritic_4,genre,rotten_tomatoes_1,Filming Locations,0.114017553627491,textual,False
7378,metacritic_3,director,walmart_1,_id,0.1139957308769226,textual,False
7379,amazon_1,id,rotten_tomatoes_4,certificate,0.1139929965138435,textual,False
7380,imdb_1,Id,metacritic_4,duration,0.1139801442623138,textual,False
7381,amazon_1,id,imdb_3,ContentRating,0.1139757335186004,textual,False
7382,amazon_1,id,rotten_tomatoes_3,time,0.1139470487833023,textual,False
7383,metacritic_1,Runtime,roger_ebert_1,critic_rating,0.113940805196762,textual,False
7384,metacritic_4,director,roger_ebert_1,id,0.1139374747872352,textual,False
7385,metacritic_3,title,roger_ebert_1,year,0.1139100939035415,textual,False
7386,imdb_1,Name,rotten_tomatoes_3,star1,0.1138900220394134,textual,False
7387,rotten_tomatoes_3,review3,tmdb_4,runtime,0.1138676851987838,textual,False
7388,amazon_1,year,rotten_tomatoes_3,review5,0.1138078272342681,textual,False
7389,imdb_1,Id,roger_ebert_1,duration,0.1138054504990577,textual,False
7390,rotten_tomatoes_2,ID,rotten_tomatoes_4,certificate,0.1137966215610504,textual,False
7391,imdb_1,Director,imdb_2,year,0.1137885376811027,textual,False
7392,imdb_4,directors,rotten_tomatoes_1,Id,0.1137773916125297,textual,False
7393,rotten_tomatoes_1,Language,tmdb_2,duration,0.1137745901942253,textual,False
7394,amazon_1,id,walmart_1,name,0.1137705445289611,textual,False
7395,rotten_tomatoes_1,Actors,tmdb_2,year,0.1137614399194717,textual,False
7396,imdb_1,Duration,metacritic_1,_id,0.1137225776910781,textual,False
7397,imdb_3,Summary,rotten_tomatoes_4,runtime,0.1137034744024276,textual,False
7398,metacritic_4,duration,rotten_tomatoes_1,Description,0.1136728674173355,textual,False
7399,imdb_2,name,tmdb_2,_id,0.1136721819639206,textual,False
7400,amazon_1,time,imdb_1,Creator,0.1136601194739341,textual,False
7401,rotten_tomatoes_3,star5,tmdb_4,_id,0.1136568561196327,textual,False
7402,imdb_3,ContentRating,rotten_tomatoes_3,audience_rating,0.113654039800167,textual,False
7403,tmdb_3,title,walmart_1,release_date,0.1136310994625091,textual,False
7404,rotten_tomatoes_4,_id,tmdb_1,year,0.1136287301778793,numerical,False
7405,metacritic_1,User Rating,tmdb_2,subtext,0.1136064752936363,textual,False
7406,rotten_tomatoes_1,Language,tmdb_4,directors,0.1136050298810005,textual,False
7407,rotten_tomatoes_3,star1,tmdb_2,_id,0.1135926693677902,textual,False
7408,amazon_1,time,metacritic_1,Name,0.1135774478316307,textual,False
7409,roger_ebert_1,actors,rotten_tomatoes_1,Genre,0.1135701537132263,textual,False
7410,rotten_tomatoes_2,Title,rotten_tomatoes_3,review3,0.1135634630918502,textual,False
7411,rotten_tomatoes_4,star,tmdb_3,runtime,0.1135607361793518,textual,False
7412,metacritic_1,ID,rotten_tomatoes_4,name,0.113519087433815,textual,False
7413,amazon_1,cost,rotten_tomatoes_3,year,0.1135058552026748,textual,False
7414,rotten_tomatoes_3,time,tmdb_4,directors,0.1134995147585868,textual,False
7415,rotten_tomatoes_1,Language,walmart_1,directors,0.113446794450283,textual,False
7416,amazon_1,time,metacritic_4,score,0.1134332790970802,textual,False
7417,rotten_tomatoes_1,Description,tmdb_2,subtext,0.1134313195943832,textual,False
7418,imdb_4,duration,tmdb_3,genres,0.113430842757225,textual,False
7419,metacritic_1,Name,tmdb_2,year,0.1133795902132988,textual,False
7420,amazon_1,cost,rotten_tomatoes_2,Cast,0.1133742928504943,textual,False
7421,imdb_1,ReleaseDate,imdb_4,year,0.1133673787117004,textual,False
7422,amazon_1,year,imdb_1,ReleaseDate,0.1133532524108886,textual,False
7423,rotten_tomatoes_2,Duration,tmdb_1,writer(s),0.1133119389414787,textual,False
7424,metacritic_3,_id,rotten_tomatoes_3,star2,0.1133050546050071,textual,False
7425,imdb_3,Title,tmdb_3,revenue,0.1132603213191032,textual,False
7426,rotten_tomatoes_2,Title,tmdb_4,genres,0.1132534593343734,textual,False
7427,imdb_2,director,metacritic_2,_id,0.1132475733757019,textual,False
7428,metacritic_4,duration,tmdb_3,revenue,0.1132403165102005,textual,False
7429,roger_ebert_1,duration,walmart_1,genre,0.1132197305560112,textual,False
7430,amazon_1,year,rotten_tomatoes_1,Description,0.1131854206323623,textual,False
7431,imdb_1,YearRange,tmdb_3,revenue,0.1131396815180778,textual,False
7432,imdb_2,name,metacritic_3,_id,0.1131303459405899,textual,False
7433,amazon_1,time,imdb_3,Director,0.1131135076284408,textual,False
7434,imdb_3,Rating,metacritic_3,genres,0.1130854859948158,textual,False
7435,roger_ebert_1,duration,rotten_tomatoes_3,star6,0.1130756288766861,textual,False
7436,imdb_3,ContentRating,rotten_tomatoes_3,review5,0.1129973232746124,textual,False
7437,rotten_tomatoes_2,Duration,tmdb_2,genres,0.1129900589585304,textual,False
7438,rotten_tomatoes_1,Name,walmart_1,duration,0.112989142537117,textual,False
7439,imdb_3,Creators,rotten_tomatoes_3,title,0.11297457665205,textual,False
7440,amazon_1,time,metacritic_1,Actors,0.1129734963178634,textual,False
7441,rotten_tomatoes_3,star3,tmdb_3,_id,0.1129546612501144,textual,False
7442,rotten_tomatoes_1,Creator,tmdb_3,runtime,0.1129485070705413,textual,False
7443,metacritic_3,genres,rotten_tomatoes_2,Cast,0.1129201054573059,textual,False
7444,metacritic_1,Runtime,rotten_tomatoes_2,Rating,0.1129102259874343,textual,False
7445,metacritic_2,movie_rating,rotten_tomatoes_3,id,0.112907551229,numerical,False
7446,rotten_tomatoes_4,writer,tmdb_3,title,0.1128873527050018,textual,False
7447,imdb_2,year,imdb_3,Genre,0.1128826290369033,textual,False
7448,metacritic_3,runtime,rotten_tomatoes_3,review3,0.1128712743520736,textual,False
7449,rotten_tomatoes_1,Description,tmdb_3,language,0.1128502264618873,textual,False
7450,imdb_2,writers,metacritic_1,_id,0.1128397434949874,textual,False
7451,roger_ebert_1,id,rotten_tomatoes_3,star5,0.112816721200943,textual,False
7452,rotten_tomatoes_1,Id,tmdb_3,language,0.1128049120306968,textual,False
7453,metacritic_1,Actors,tmdb_1,director(s),0.1128016710281372,textual,False
7454,imdb_1,ReleaseDate,tmdb_1,year,0.1127900779247284,textual,False
7455,metacritic_3,title,rotten_tomatoes_3,time,0.1127600893378257,textual,False
7456,rotten_tomatoes_3,star3,tmdb_3,year,0.1127524152398109,textual,False
7457,roger_ebert_1,id,tmdb_2,subtext,0.1127437427639961,textual,False
7458,metacritic_4,genre,rotten_tomatoes_2,Year,0.112736776471138,textual,False
7459,metacritic_3,release year,rotten_tomatoes_3,star1,0.1127319484949112,textual,False
7460,metacritic_3,production company,rotten_tomatoes_3,review1,0.1127264574170112,textual,False
7461,amazon_1,cost,metacritic_1,_id,0.1127219423651695,textual,False
7462,imdb_2,actors,walmart_1,release_date,0.1126791015267372,textual,False
7463,metacritic_1,Name,rotten_tomatoes_1,RatingValue,0.1126515865325927,textual,False
7464,metacritic_1,Runtime,rotten_tomatoes_1,RatingCount,0.1126354336738586,textual,False
7465,rotten_tomatoes_2,Summary,tmdb_3,_id,0.1126259192824363,textual,False
7466,imdb_4,directors,roger_ebert_1,pg_rating,0.1126234680414199,textual,False
7467,metacritic_1,ID,tmdb_1,director(s),0.1126171872019767,textual,False
7468,imdb_2,writers,rotten_tomatoes_4,audience,0.1126167625188827,textual,False
7469,imdb_4,id,metacritic_4,genre,0.1126069650053978,textual,False
7470,rotten_tomatoes_3,review4,tmdb_3,revenue,0.1126038283109664,textual,False
7471,amazon_1,director,imdb_1,Id,0.1125993877649307,textual,False
7472,imdb_2,ID,tmdb_3,revenue,0.1125985234975814,numerical,False
7473,metacritic_1,Actors,tmdb_1,ID,0.1125729978084564,textual,False
7474,imdb_2,year,metacritic_3,genres,0.1125711724162101,textual,False
7475,metacritic_4,score,rotten_tomatoes_3,star1,0.1125339269638061,textual,False
7476,imdb_3,Creators,metacritic_3,id,0.1125223562121391,textual,False
7477,imdb_1,Cast,metacritic_3,id,0.1125174686312675,textual,False
7478,imdb_3,Creators,rotten_tomatoes_2,Rating,0.112491600215435,textual,False
7479,imdb_1,Id,rotten_tomatoes_2,Year,0.1124914214015007,textual,False
7480,amazon_1,id,rotten_tomatoes_3,rotten_tomatoes,0.1124880164861679,numerical,False
7481,amazon_1,time,rotten_tomatoes_1,RatingCount,0.1124423369765281,textual,False
7482,metacritic_1,Name,tmdb_3,year,0.1124419569969177,textual,False
7483,rotten_tomatoes_2,Creators,tmdb_2,subtext,0.1124351620674133,textual,False
7484,rotten_tomatoes_1,Description,tmdb_1,director(s),0.1124189719557762,textual,False
7485,imdb_2,actors,imdb_4,directors,0.1123963296413421,textual,False
7486,rotten_tomatoes_3,id,tmdb_3,writers,0.1123961061239242,textual,False
7487,imdb_3,Year,tmdb_1,year,0.1123946234583854,textual,False
7488,metacritic_1,Year,tmdb_4,genres,0.1123903691768646,textual,False
7489,rotten_tomatoes_1,Filming Locations,tmdb_3,_id,0.1123893707990646,textual,False
7490,metacritic_2,summary,rotten_tomatoes_1,RatingValue,0.1123842597007751,textual,False
7491,tmdb_1,title,tmdb_4,directors,0.1123639866709709,textual,False
7492,rotten_tomatoes_1,RatingValue,tmdb_4,year,0.1123396903276443,numerical,False
7493,metacritic_4,genre,rotten_tomatoes_2,Director,0.1123255938291549,textual,False
7494,metacritic_4,date_released,walmart_1,directors,0.1123238056898117,textual,False
7495,imdb_1,Name,tmdb_1,director(s),0.1122693344950676,textual,False
7496,metacritic_3,production company,tmdb_3,revenue,0.1122376173734664,textual,False
7497,metacritic_4,_id,tmdb_2,stars,0.1121966913342475,textual,False
7498,metacritic_2,_id,tmdb_4,movie,0.112165555357933,textual,False
7499,metacritic_3,score,rotten_tomatoes_1,RatingCount,0.1121543943881988,numerical,False
7500,imdb_1,ContentRating,metacritic_1,User Rating,0.1121440678834915,textual,False
7501,rotten_tomatoes_3,audience_rating,tmdb_4,runtime,0.1121406704187393,numerical,False
7502,imdb_1,Id,metacritic_1,Actors,0.1121350526809692,textual,False
7503,imdb_3,Genre,tmdb_2,director,0.1121227741241455,textual,False
7504,imdb_4,id,rotten_tomatoes_3,star5,0.1121185198426246,textual,False
7505,metacritic_3,production company,walmart_1,directors,0.1121162250638008,textual,False
7506,imdb_1,Name,tmdb_3,writers,0.1121109426021575,textual,False
7507,imdb_3,Director,walmart_1,genre,0.1120930686593055,textual,False
7508,metacritic_2,movie_rating,walmart_1,directors,0.112083613872528,textual,False
7509,metacritic_2,_id,metacritic_4,genre,0.1120115965604782,textual,False
7510,metacritic_3,runtime,rotten_tomatoes_1,Genre,0.111979953944683,textual,False
7511,imdb_3,Title,rotten_tomatoes_2,Genre,0.1119754761457443,textual,False
7512,amazon_1,id,metacritic_3,score,0.1119642332196235,numerical,False
7513,imdb_3,Director,tmdb_2,_id,0.1118980050086975,textual,False
7514,imdb_1,Url,roger_ebert_1,actors,0.1118904277682304,textual,False
7515,roger_ebert_1,movie_name,rotten_tomatoes_2,Creators,0.1118871793150901,textual,False
7516,metacritic_1,_id,rotten_tomatoes_2,Summary,0.1118688955903053,textual,False
7517,rotten_tomatoes_1,Actors,tmdb_2,director,0.1118629425764083,textual,False
7518,metacritic_3,languages,tmdb_3,revenue,0.1118054389953613,textual,False
7519,imdb_2,writers,rotten_tomatoes_3,review1,0.1117767766118049,textual,False
7520,roger_ebert_1,movie_name,walmart_1,_id,0.111763872206211,textual,False
7521,metacritic_1,Metascore,rotten_tomatoes_4,genre,0.1117594689130783,textual,False
7522,rotten_tomatoes_1,Description,rotten_tomatoes_4,movie_ind,0.1117551028728485,textual,False
7523,metacritic_4,duration,rotten_tomatoes_4,year,0.1117323338985443,textual,False
7524,rotten_tomatoes_1,Filming Locations,rotten_tomatoes_3,audience_rating,0.1117102727293968,textual,False
7525,metacritic_1,_id,tmdb_2,duration,0.1117050722241401,textual,False
7526,imdb_1,ReleaseDate,tmdb_3,writers,0.1116766631603241,textual,False
7527,imdb_2,writers,tmdb_2,_id,0.1116745173931121,textual,False
7528,imdb_1,YearRange,tmdb_3,_id,0.1116581186652183,textual,False
7529,amazon_1,id,tmdb_1,year,0.111639566719532,numerical,False
7530,rotten_tomatoes_4,director,walmart_1,genre,0.1116357892751693,textual,False
7531,rotten_tomatoes_4,tomatoter,tmdb_3,language,0.1116334274411201,textual,False
7532,metacritic_1,Year,metacritic_4,duration,0.111617125570774,textual,False
7533,metacritic_3,runtime,rotten_tomatoes_4,year,0.1115946769714355,textual,False
7534,amazon_1,title,imdb_2,director,0.1115827709436416,textual,False
7535,amazon_1,cost,tmdb_3,year,0.1115765869617462,textual,False
7536,rotten_tomatoes_1,Cast,walmart_1,duration,0.1115700528025627,textual,False
7537,imdb_1,RatingValue,tmdb_2,stars,0.1115635335445404,textual,False
7538,rotten_tomatoes_2,Summary,rotten_tomatoes_3,review2,0.1115459278225898,textual,False
7539,imdb_2,writers,tmdb_3,_id,0.1115067228674888,textual,False
7540,imdb_3,Creators,tmdb_2,_id,0.111485332250595,textual,False
7541,metacritic_2,_id,tmdb_2,name,0.1114543825387954,textual,False
7542,amazon_1,time,rotten_tomatoes_4,star,0.1114507839083671,textual,False
7543,metacritic_4,_id,rotten_tomatoes_1,ReviewCount,0.1114470288157463,textual,False
7544,metacritic_2,release_year,rotten_tomatoes_3,star1,0.1114385873079299,textual,False
7545,metacritic_3,production company,tmdb_4,directors,0.1114281117916107,textual,False
7546,amazon_1,id,tmdb_4,year,0.1113917827606201,numerical,False
7547,tmdb_1,actor(s),tmdb_3,runtime,0.1113867163658142,textual,False
7548,amazon_1,star,tmdb_2,year,0.1113565787672996,textual,False
7549,metacritic_1,Actors,tmdb_2,_id,0.1113367676734924,textual,False
